Timestamp,Vehicle_No,Latitude,Longitude,Speed,Status,Location,Branch
2026-01-28T00:32:14.155Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:32:14.155Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487142,73.817192,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-28T00:32:14.155Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486533,73.817505,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (SW)",Fire Force Headquarters
2026-01-28T00:32:14.155Z,GA 07 G 8101-MAP(WATER TENDER),15.589825,73.808746,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:32:14.155Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2693833,73.9699466,1,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:32:14.155Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3888,73.851285,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:32:14.155Z,GA 07 G 4101-VAS(MS WATER TENDER),15.3888833,73.8513516,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:32:14.155Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3887433,73.851375,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:32:14.155Z,GA 07 G 7100-MRG(WATER BOUSER),15.1350033,73.9448966,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:32:14.155Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2696916,73.9704833,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:32:14.155Z,GA 07 G 6101-MRG(WATER TENDER),15.2693749,73.97015,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:32:14.155Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2695333,73.969905,0,INACTIVE,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:32:14.155Z,GA 07 G 0820-BIC(WATER TEDNER),15.4027733,74.0027672,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-28T00:32:14.155Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50025,73.9140466,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:32:14.155Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5895133,73.9468183,4,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:32:14.155Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894366,73.94668,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:32:14.155Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.388815,73.8512783,0,INACTIVE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:32:14.155Z,GA 07 G 3737-VAP(WATER TENDER),15.5310316,74.1386716,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:32:14.155Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.4029016,74.0028733,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:32:14.155Z,GA 07 G 2004-PND(QUICK RESPONSE),15.402625,74.00284,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:32:14.155Z,GA 07 G 9101-PND(WATER TENDER),15.4027033,74.0026533,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:32:14.155Z,GA 07 G 9797-PND(WATER BOUSER),15.1350016,73.9450433,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Ponda
2026-01-28T00:32:14.155Z,GA 07 G 6363-CAN(WATER TENDER),15.02367,74.0439366,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-28T00:32:14.155Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.1351799,73.9455816,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Canacona
2026-01-28T00:32:14.155Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.1350566,73.9451666,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Verna
2026-01-28T00:32:14.155Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3694216,73.9360916,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-28T00:32:14.155Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.530965,74.1386233,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:32:14.155Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2602483,74.103865,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:32:14.155Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2604016,74.1038416,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:32:14.155Z,GA 07 G 7557-CUR(WATER TENDER),15.2603883,74.103435,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:32:14.155Z,GA 07 G 7667-CUR(WATER BOUSER),15.2604083,74.1037183,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:32:14.155Z,GA 07 G 4989-KUN(WATER TENDER),15.4627483,73.971965,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-28T00:32:14.155Z,GA 07 G 2242-PIL(WATER TENDER),15.5329589,73.7941094,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-28T00:32:14.155Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5898817,73.8087233,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:32:14.155Z,GA 07 G 2101-PER(MS WATER TENDER),15.7164483,73.7975111,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:32:14.155Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.7165778,73.797505,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:32:14.155Z,GA 07 G 7272-PNJ(WATER TENDER),15.4876539,73.8180689,0,STOP,"Shenaz Shopping Centre, PWD office, 15, Lydia Gardens, St Inez Rd, Opp to, Santa Inez, Panaji, Goa (SW)",Fire Station Panaji
2026-01-28T00:32:14.155Z,GA07G2384-CAN(WATER TENDER),15.1862239,74.0210089,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-28T00:32:14.155Z,GA07G2507 - PER Mid Size (Water Tender),15.7163733,73.797535,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:32:14.155Z,GA07G2505 - VAP Mid Size (Water Tender),15.1350417,73.944865,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Valpoi
2026-01-28T00:32:14.155Z,GA07G2504 - BIC Mid Size (Water Tender),15.5893367,73.9466067,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:32:14.155Z,GA07G2503- MAP Mid Size (Water Tender),15.5899233,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:32:14.155Z,GA07G2502 - FFHQ Mid Size (Water Tender),15.4868667,73.817415,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.4865333,73.8169833,0,STOP,At Fire Station panaji,Fire Station Pilerne
2026-01-28T00:33:51.837Z,GA07G2506 - OLG Mid Size (Water Tender),15.500303,73.914116,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:33:51.837Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522978,73.829315,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-28T00:33:51.837Z,GA 07 G 0350-MRG(WATER TENDER),15.135103,73.945061,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.590013,73.808624,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:33:51.837Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.487212,73.817177,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487423,73.817276,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486868,73.817154,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487142,73.817192,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-28T00:33:51.837Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486533,73.817505,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (SW)",Fire Force Headquarters
2026-01-28T00:33:51.837Z,GA 07 G 8101-MAP(WATER TENDER),15.589825,73.808746,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:33:51.837Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2693516,73.970125,1,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3888,73.851285,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:33:51.837Z,GA 07 G 4101-VAS(MS WATER TENDER),15.3888833,73.8513516,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:33:51.837Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3887433,73.851375,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:33:51.837Z,GA 07 G 7100-MRG(WATER BOUSER),15.1350033,73.9448966,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2696916,73.9704833,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 6101-MRG(WATER TENDER),15.2693749,73.97015,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2695333,73.969905,0,INACTIVE,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:33:51.837Z,GA 07 G 0820-BIC(WATER TEDNER),15.4027733,74.0027672,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-28T00:33:51.837Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50025,73.9140466,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:33:51.837Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5892883,73.9465083,4,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:33:51.837Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894366,73.94668,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:33:51.837Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.388815,73.8512783,0,INACTIVE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:33:51.837Z,GA 07 G 3737-VAP(WATER TENDER),15.5310316,74.1386716,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:33:51.837Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.4029016,74.0028733,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:33:51.837Z,GA 07 G 2004-PND(QUICK RESPONSE),15.402625,74.00284,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:33:51.837Z,GA 07 G 9101-PND(WATER TENDER),15.4027033,74.0026533,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:33:51.837Z,GA 07 G 9797-PND(WATER BOUSER),15.1350016,73.9450433,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Ponda
2026-01-28T00:33:51.837Z,GA 07 G 6363-CAN(WATER TENDER),15.02367,74.0439366,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-28T00:33:51.837Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.1351799,73.9455816,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Canacona
2026-01-28T00:33:51.837Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.1350566,73.9451666,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Verna
2026-01-28T00:33:51.837Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3694216,73.9360916,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-28T00:33:51.837Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.530965,74.1386233,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:33:51.837Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2602483,74.103865,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:33:51.837Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2604016,74.1038416,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:33:51.837Z,GA 07 G 7557-CUR(WATER TENDER),15.2603883,74.103435,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:33:51.837Z,GA 07 G 7667-CUR(WATER BOUSER),15.2604083,74.1037183,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:33:51.837Z,GA 07 G 4989-KUN(WATER TENDER),15.4627483,73.971965,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-28T00:33:51.837Z,GA 07 G 2242-PIL(WATER TENDER),15.5329589,73.7941094,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-28T00:33:51.837Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5898817,73.8087233,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:33:51.837Z,GA 07 G 2101-PER(MS WATER TENDER),15.7164483,73.7975111,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:33:51.837Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.7165778,73.797505,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:33:51.837Z,GA 07 G 7272-PNJ(WATER TENDER),15.4876539,73.8180689,0,STOP,"Shenaz Shopping Centre, PWD office, 15, Lydia Gardens, St Inez Rd, Opp to, Santa Inez, Panaji, Goa (SW)",Fire Station Panaji
2026-01-28T00:33:51.837Z,GA07G2384-CAN(WATER TENDER),15.1862239,74.0210089,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-28T00:33:51.837Z,GA07G2507 - PER Mid Size (Water Tender),15.7163733,73.797535,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:33:51.837Z,GA07G2505 - VAP Mid Size (Water Tender),15.1350417,73.944865,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Valpoi
2026-01-28T00:33:51.837Z,GA07G2504 - BIC Mid Size (Water Tender),15.5893367,73.9466067,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:33:51.837Z,GA07G2503- MAP Mid Size (Water Tender),15.5899233,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:33:51.837Z,GA07G2502 - FFHQ Mid Size (Water Tender),15.4868667,73.817415,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.4865333,73.8169833,0,STOP,At Fire Station panaji,Fire Station Pilerne
2026-01-28T00:35:19.585Z,GA07G2506 - OLG Mid Size (Water Tender),15.500303,73.914116,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:35:19.585Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522978,73.829315,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-28T00:35:19.585Z,GA 07 G 0350-MRG(WATER TENDER),15.135103,73.945061,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.590013,73.808624,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:35:19.585Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.487212,73.817177,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487423,73.817276,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486868,73.817154,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487142,73.817192,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-28T00:35:19.585Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486533,73.817505,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (SW)",Fire Force Headquarters
2026-01-28T00:35:19.585Z,GA 07 G 8101-MAP(WATER TENDER),15.589825,73.808746,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:35:19.585Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2694116,73.9701083,4,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3888,73.851285,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:35:19.585Z,GA 07 G 4101-VAS(MS WATER TENDER),15.3888833,73.8513516,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:35:19.585Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3887433,73.851375,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:35:19.585Z,GA 07 G 7100-MRG(WATER BOUSER),15.1350033,73.9448966,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2696916,73.9704833,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 6101-MRG(WATER TENDER),15.2693749,73.97015,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2695333,73.969905,0,INACTIVE,At Fire Station Margoa,Fire Station Margao
2026-01-28T00:35:19.585Z,GA 07 G 0820-BIC(WATER TEDNER),15.4027733,74.0027672,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-28T00:35:19.585Z,GA 07 G 5101-OLG(MS WATER TENDER),15.50025,73.9140466,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:35:19.585Z,GA 07 G 3101-BIC(MS WATER TENDER),15.5892883,73.9465083,4,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:35:19.585Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894366,73.94668,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:35:19.585Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.388815,73.8512783,0,INACTIVE,At Fire Station Vasco,Fire Station Vasco
2026-01-28T00:35:19.585Z,GA 07 G 3737-VAP(WATER TENDER),15.5310316,74.1386716,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:35:19.585Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.4029016,74.0028733,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:35:19.585Z,GA 07 G 2004-PND(QUICK RESPONSE),15.402625,74.00284,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:35:19.585Z,GA 07 G 9101-PND(WATER TENDER),15.4027033,74.0026533,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-28T00:35:19.585Z,GA 07 G 9797-PND(WATER BOUSER),15.1350016,73.9450433,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Ponda
2026-01-28T00:35:19.585Z,GA 07 G 6363-CAN(WATER TENDER),15.02367,74.0439366,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-28T00:35:19.585Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.1351799,73.9455816,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Canacona
2026-01-28T00:35:19.585Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.1350566,73.9451666,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Verna
2026-01-28T00:35:19.585Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3694216,73.9360916,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-28T00:35:19.585Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.530965,74.1386233,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-28T00:35:19.585Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.2602483,74.103865,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:35:19.585Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2604016,74.1038416,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:35:19.585Z,GA 07 G 7557-CUR(WATER TENDER),15.2603883,74.103435,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:35:19.585Z,GA 07 G 7667-CUR(WATER BOUSER),15.2604083,74.1037183,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-28T00:35:19.585Z,GA 07 G 4989-KUN(WATER TENDER),15.4627483,73.971965,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-28T00:35:19.585Z,GA 07 G 2242-PIL(WATER TENDER),15.5329589,73.7941094,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-28T00:35:19.585Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.5898817,73.8087233,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:35:19.585Z,GA 07 G 2101-PER(MS WATER TENDER),15.7164483,73.7975111,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:35:19.585Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.7165778,73.797505,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:35:19.585Z,GA 07 G 7272-PNJ(WATER TENDER),15.4876539,73.8180689,0,STOP,"Shenaz Shopping Centre, PWD office, 15, Lydia Gardens, St Inez Rd, Opp to, Santa Inez, Panaji, Goa (SW)",Fire Station Panaji
2026-01-28T00:35:19.585Z,GA07G2384-CAN(WATER TENDER),15.1862239,74.0210089,0,STOP,At Fire Station Cuncolim,Fire Station Cuncolim
2026-01-28T00:35:19.585Z,GA07G2507 - PER Mid Size (Water Tender),15.7163733,73.797535,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-28T00:35:19.585Z,GA07G2505 - VAP Mid Size (Water Tender),15.1350417,73.944865,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Valpoi
2026-01-28T00:35:19.585Z,GA07G2504 - BIC Mid Size (Water Tender),15.5893367,73.9466067,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-28T00:35:19.585Z,GA07G2503- MAP Mid Size (Water Tender),15.5899233,73.8087483,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:35:19.585Z,GA07G2502 - FFHQ Mid Size (Water Tender),15.4868667,73.817415,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:37:17.199Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.4865333,73.8169833,0,STOP,At Fire Station panaji,Fire Station Pilerne
2026-01-28T00:37:17.199Z,GA07G2506 - OLG Mid Size (Water Tender),15.500303,73.914116,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-28T00:37:17.199Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522978,73.829315,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-28T00:37:17.199Z,GA 07 G 0350-MRG(WATER TENDER),15.135103,73.945061,0,STOP,"Hanuman Mandir, Quitol, Goa (SE)",Fire Station Margao
2026-01-28T00:37:17.199Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.590013,73.808624,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-28T00:37:17.199Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.487212,73.817177,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:37:17.199Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487423,73.817276,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:37:17.199Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486868,73.817154,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-28T00:37:17.199Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
